"No.","Time","Source","Destination","Protocol","Length","Info"
"6263","2234.917657","10.0.1.6","192.168.0.4","TCP","54","57402  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"6264","2235.605141","10.0.1.6","192.168.0.4","TCP","66","57404  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6265","2235.606614","192.168.0.4","10.0.1.6","TCP","66","8443  >  57404 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6266","2235.606674","10.0.1.6","192.168.0.4","TCP","54","57404  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"6267","2235.606812","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6268","2235.607290","192.168.0.4","10.0.1.6","TCP","54","8443  >  57404 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6269","2235.609800","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6270","2235.612583","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6271","2235.613833","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6272","2235.614106","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"6273","2235.615015","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"6274","2235.615035","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6275","2235.615046","10.0.1.6","192.168.0.4","TCP","54","57404  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"6276","2235.615271","10.0.1.6","192.168.0.4","TCP","54","57404  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"6277","2236.408856","10.0.1.6","192.168.0.4","TCP","66","57405  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6278","2236.409819","192.168.0.4","10.0.1.6","TCP","66","8443  >  57405 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6279","2236.409884","10.0.1.6","192.168.0.4","TCP","54","57405  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"6280","2236.410041","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6281","2236.410438","192.168.0.4","10.0.1.6","TCP","54","8443  >  57405 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6282","2236.414515","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6283","2236.417308","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6284","2236.418942","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, [Compressed Certificate Fragment]"
"6285","2236.419186","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"6286","2236.420049","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"6287","2236.420049","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6288","2236.420078","10.0.1.6","192.168.0.4","TCP","54","57405  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"6289","2236.420282","10.0.1.6","192.168.0.4","TCP","54","57405  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"6290","2237.315199","10.0.1.6","192.168.0.4","TCP","66","57406  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6291","2237.315985","192.168.0.4","10.0.1.6","TCP","66","8443  >  57406 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6292","2237.316052","10.0.1.6","192.168.0.4","TCP","54","57406  >  8443 [ACK] Seq=1 Ack=1 Win=4197120 Len=0"
"6293","2237.316228","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6294","2237.316567","192.168.0.4","10.0.1.6","TCP","54","8443  >  57406 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6295","2237.318319","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6296","2237.320946","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6297","2237.322147","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6298","2237.322287","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"6299","2237.323110","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"6300","2237.323111","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6301","2237.323138","10.0.1.6","192.168.0.4","TCP","54","57406  >  8443 [ACK] Seq=998 Ack=1825 Win=4196864 Len=0"
"6302","2237.323356","10.0.1.6","192.168.0.4","TCP","54","57406  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"6303","2238.315273","10.0.1.6","192.168.0.4","TCP","66","57407  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6304","2238.316419","192.168.0.4","10.0.1.6","TCP","66","8443  >  57407 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6305","2238.316481","10.0.1.6","192.168.0.4","TCP","54","57407  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"6306","2238.316631","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6307","2238.317014","192.168.0.4","10.0.1.6","TCP","54","8443  >  57407 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6308","2238.319248","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6309","2238.321930","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6310","2238.323135","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6311","2238.323285","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"6312","2238.324143","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"6313","2238.324200","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6314","2238.324214","10.0.1.6","192.168.0.4","TCP","54","57407  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"6315","2238.324338","10.0.1.6","192.168.0.4","TCP","54","57407  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"6316","2238.957513","10.0.1.4","10.0.1.6","TCP","55","[TCP Keep-Alive] 60853  >  445 [ACK] Seq=190305 Ack=8146 Win=4196352 Len=1"
"6317","2238.957555","10.0.1.6","10.0.1.4","TCP","66","[TCP Keep-Alive ACK] 445  >  60853 [ACK] Seq=8146 Ack=190306 Win=4196608 Len=0 SLE=190305 SRE=190306"
"6318","2239.191031","10.0.1.6","10.0.0.4","NTP","162","NTP Version 3, client"
"6319","2239.193012","10.0.0.4","10.0.1.6","NTP","162","NTP Version 3, server"
"6320","2239.416739","10.0.1.6","192.168.0.4","TCP","66","57408  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6321","2239.418082","192.168.0.4","10.0.1.6","TCP","66","8443  >  57408 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6322","2239.418162","10.0.1.6","192.168.0.4","TCP","54","57408  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"6323","2239.418475","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6324","2239.419009","192.168.0.4","10.0.1.6","TCP","54","8443  >  57408 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6325","2239.421483","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6326","2239.424908","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6327","2239.426185","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6328","2239.426350","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"6329","2239.427505","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"6330","2239.427506","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6331","2239.427529","10.0.1.6","192.168.0.4","TCP","54","57408  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"6332","2239.427745","10.0.1.6","192.168.0.4","TCP","54","57408  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"6333","2240.630368","10.0.1.6","192.168.0.4","TCP","66","57409  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6334","2240.631416","192.168.0.4","10.0.1.6","TCP","66","8443  >  57409 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6335","2240.631490","10.0.1.6","192.168.0.4","TCP","54","57409  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"6336","2240.631660","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6337","2240.632203","192.168.0.4","10.0.1.6","TCP","54","8443  >  57409 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6338","2240.634383","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6339","2240.637456","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6340","2240.638907","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6341","2240.639180","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"6342","2240.640566","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"6343","2240.640568","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6344","2240.640609","10.0.1.6","192.168.0.4","TCP","54","57409  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"6345","2240.640864","10.0.1.6","192.168.0.4","TCP","54","57409  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"6346","2241.941747","10.0.1.6","192.168.0.4","TCP","66","57410  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6347","2241.942665","192.168.0.4","10.0.1.6","TCP","66","8443  >  57410 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6348","2241.942705","10.0.1.6","192.168.0.4","TCP","54","57410  >  8443 [ACK] Seq=1 Ack=1 Win=4197120 Len=0"
"6349","2241.942856","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6350","2241.943182","192.168.0.4","10.0.1.6","TCP","54","8443  >  57410 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6351","2241.945410","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6352","2241.947875","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6353","2241.949032","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6354","2241.949149","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"6355","2241.950142","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"6356","2241.950156","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6357","2241.950165","10.0.1.6","192.168.0.4","TCP","54","57410  >  8443 [ACK] Seq=998 Ack=1825 Win=4196864 Len=0"
"6358","2241.950365","10.0.1.6","192.168.0.4","TCP","54","57410  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"6359","2243.342019","10.0.1.6","192.168.0.4","TCP","66","57411  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6360","2243.343215","192.168.0.4","10.0.1.6","TCP","66","8443  >  57411 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6361","2243.343259","10.0.1.6","192.168.0.4","TCP","54","57411  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"6362","2243.343424","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6363","2243.343701","192.168.0.4","10.0.1.6","TCP","54","8443  >  57411 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6364","2243.345676","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6365","2243.348962","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6366","2243.349821","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6367","2243.350101","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"6368","2243.351503","192.168.0.4","10.0.1.6","TLSv1.2","397","Application Data"
"6369","2243.351504","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6370","2243.351532","10.0.1.6","192.168.0.4","TCP","54","57411  >  8443 [ACK] Seq=998 Ack=2026 Win=524032 Len=0"
"6371","2243.351768","10.0.1.6","192.168.0.4","TCP","54","57411  >  8443 [RST, ACK] Seq=998 Ack=2026 Win=0 Len=0"
"6372","2243.354912","10.0.1.6","192.168.0.4","TCP","66","57412  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6373","2243.355866","192.168.0.4","10.0.1.6","TCP","66","8443  >  57412 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6374","2243.355903","10.0.1.6","192.168.0.4","TCP","54","57412  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"6375","2243.356029","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6376","2243.357039","192.168.0.4","10.0.1.6","TCP","54","8443  >  57412 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6377","2243.358959","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6378","2243.361970","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6379","2243.362836","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6380","2243.362969","10.0.1.6","192.168.0.4","TLSv1.2","578","Application Data"
"6381","2243.364044","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"6382","2243.364044","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6383","2243.364084","10.0.1.6","192.168.0.4","TCP","54","57412  >  8443 [ACK] Seq=1168 Ack=1825 Win=524288 Len=0"
"6384","2243.364290","10.0.1.6","192.168.0.4","TCP","54","57412  >  8443 [RST, ACK] Seq=1168 Ack=1825 Win=0 Len=0"
"6385","2243.364698","10.0.1.6","192.168.0.4","TCP","66","57413  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6386","2243.366321","192.168.0.4","10.0.1.6","TCP","66","8443  >  57413 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6387","2243.366357","10.0.1.6","192.168.0.4","TCP","54","57413  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"6388","2243.366479","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6389","2243.373159","192.168.0.4","10.0.1.6","TCP","54","8443  >  57413 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6390","2243.374203","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6391","2243.376798","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6392","2243.378072","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6393","2243.378222","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"6394","2243.379147","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"6395","2243.379174","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6396","2243.379185","10.0.1.6","192.168.0.4","TCP","54","57413  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"6397","2243.379384","10.0.1.6","192.168.0.4","TCP","54","57413  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"6398","2243.380420","10.0.1.6","192.168.0.4","TCP","66","57414  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6399","2243.381181","192.168.0.4","10.0.1.6","TCP","66","8443  >  57414 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6400","2243.381217","10.0.1.6","192.168.0.4","TCP","54","57414  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"6401","2243.381334","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6402","2243.381653","192.168.0.4","10.0.1.6","TCP","54","8443  >  57414 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6403","2243.383042","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6404","2243.386201","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6405","2243.387203","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6406","2243.387339","10.0.1.6","192.168.0.4","TLSv1.2","705","Application Data"
"6407","2243.388730","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"6408","2243.388731","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6409","2243.388759","10.0.1.6","192.168.0.4","TCP","54","57414  >  8443 [ACK] Seq=1295 Ack=1825 Win=524288 Len=0"
"6410","2243.388988","10.0.1.6","192.168.0.4","TCP","54","57414  >  8443 [RST, ACK] Seq=1295 Ack=1825 Win=0 Len=0"
"6411","2243.389392","10.0.1.6","192.168.0.4","TCP","66","57415  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6412","2243.390174","192.168.0.4","10.0.1.6","TCP","66","8443  >  57415 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6413","2243.390207","10.0.1.6","192.168.0.4","TCP","54","57415  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"6414","2243.390325","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6415","2243.390819","192.168.0.4","10.0.1.6","TCP","54","8443  >  57415 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6416","2243.394723","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6417","2243.397321","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6418","2243.398895","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6419","2243.399017","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"6420","2243.400174","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"6421","2243.400175","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6422","2243.400199","10.0.1.6","192.168.0.4","TCP","54","57415  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"6423","2243.400386","10.0.1.6","192.168.0.4","TCP","54","57415  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"6424","2243.512960","10.0.1.6","192.168.0.4","TCP","66","57416  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6425","2243.513819","192.168.0.4","10.0.1.6","TCP","66","8443  >  57416 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6426","2243.513865","10.0.1.6","192.168.0.4","TCP","54","57416  >  8443 [ACK] Seq=1 Ack=1 Win=4197120 Len=0"
"6427","2243.514038","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6428","2243.514686","192.168.0.4","10.0.1.6","TCP","54","8443  >  57416 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6429","2243.516736","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6430","2243.520078","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6431","2243.521655","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6432","2243.521916","10.0.1.6","192.168.0.4","TLSv1.2","701","Application Data"
"6433","2243.523476","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"6434","2243.523477","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6435","2243.523513","10.0.1.6","192.168.0.4","TCP","54","57416  >  8443 [ACK] Seq=1291 Ack=1825 Win=4196864 Len=0"
"6436","2243.523807","10.0.1.6","192.168.0.4","TCP","54","57416  >  8443 [RST, ACK] Seq=1291 Ack=1825 Win=0 Len=0"
"6437","2243.524231","10.0.1.6","192.168.0.4","TCP","66","57417  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6438","2243.524869","192.168.0.4","10.0.1.6","TCP","66","8443  >  57417 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6439","2243.524902","10.0.1.6","192.168.0.4","TCP","54","57417  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"6440","2243.525002","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
"6441","2243.525323","192.168.0.4","10.0.1.6","TCP","54","8443  >  57417 [ACK] Seq=1 Ack=518 Win=64128 Len=0"
"6442","2243.526777","192.168.0.4","10.0.1.6","TLSv1.2","1462","Server Hello, Certificate, Server Key Exchange, Server Hello Done"
"6443","2243.529418","10.0.1.6","192.168.0.4","TLSv1.2","180","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"6444","2243.530385","192.168.0.4","10.0.1.6","TLSv1.2","296","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"6445","2243.530515","10.0.1.6","192.168.0.4","TLSv1.2","408","Application Data"
"6446","2243.533352","192.168.0.4","10.0.1.6","TLSv1.2","196","Application Data"
"6447","2243.533353","192.168.0.4","10.0.1.6","TLSv1.2","85","Encrypted Alert"
"6448","2243.533386","10.0.1.6","192.168.0.4","TCP","54","57417  >  8443 [ACK] Seq=998 Ack=1825 Win=524288 Len=0"
"6449","2243.533600","10.0.1.6","192.168.0.4","TCP","54","57417  >  8443 [RST, ACK] Seq=998 Ack=1825 Win=0 Len=0"
"6450","2243.730853","10.0.1.6","192.168.0.4","TCP","66","57418  >  8443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM=1"
"6451","2243.732142","192.168.0.4","10.0.1.6","TCP","66","8443  >  57418 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1418 SACK_PERM=1 WS=128"
"6452","2243.732208","10.0.1.6","192.168.0.4","TCP","54","57418  >  8443 [ACK] Seq=1 Ack=1 Win=524544 Len=0"
"6453","2243.732336","10.0.1.6","192.168.0.4","TLSv1.2","571","Client Hello"
